bookID,title,authors,average_rating,isbn,isbn13,language_code,# num_pages,ratings_count,text_reviews_count,genre
37743,forever,['judy blume'],3.62,033039780X,9780330397803,eng,178,44636,2867,['first loves']
37744,wifey,['judy blume'],3.36,0425206548,9780425206546,eng,304,10816,740,['fiction']
37780,anatomy boyfriend anatomy,['daria snadowsky'],3.41,0385733208,9780385733205,eng,259,4457,484,['juvenile fiction']
37802,african american odyssey volume,"['darlene clark hine', 'william hine', 'stanley harrold']",3.95,0131922165,9780131922167,eng,464,3,0,['history']
37804,odyssey,"['homer', 'george herbert palmer']",3.75,0486406547,9780486406541,en-US,239,236,24,['poetry']
37808,conquest gaul,"['gaius julius caesar', 'long', 'cheryl walker']",3.99,0760768951,9780760768952,eng,288,50,8,['history']
37826,wit wisdom winston churchill,"['james humes', 'richard nixon']",3.99,0060925779,9780060925772,eng,256,175,14,"['humor', 'humor']"
37847,long hard road hell,"['marilyn manson', 'neil strauss']",3.89,0060987464,9780060987466,eng,275,21524,1096,['biography autobiography']
37852,marilyn manson,['kurt reighley'],3.39,0312181337,9780312181338,en-US,192,112,5,['biography autobiography']
37877,mandala sand art kit,['walter foster creative team'],1.0,1560107669,9781560107668,eng,8,1,0,['art']
37952,fiddlers 87th precinct,"['mcbain', 'otto penzler']",3.86,0156032783,9780156032780,eng,276,768,80,['fiction']
37979,information technology management transforming organizations digital economy,"['efraim turban', 'dorothy leidner', 'james wetherbe', 'ephraim mclean', 'christy cheung', 'daniel tse', 'maggie lew']",3.93,0471705225,9780471705222,eng,724,107,3,['computers']
38004,autobiography quincy jones,['quincy jones'],4.08,0767905105,9780767905107,eng,432,610,50,['biography autobiography']
38012,mansion hill dylan young geffen springsteen head collision rock commerce,['fred goodman'],3.93,0712645624,9780712645621,eng,448,2,0,['music trade']
38019,hit men power brokers fast money inside music business,"['fredric dannen', 'erroll mcdonald']",3.95,0679730613,9780679730613,eng,432,664,44,"['business economics', 'authors american']"
38042,last shogun life tokugawa yoshinobu,"['tar shiba', 'juliet winters carpenter']",3.74,1568363567,9781568363561,eng,256,287,28,['fiction']
38068,complete stories,"['zora neale hurston', 'henry louis gates', 'sieglinde lemke']",4.25,0060921714,9780060921712,eng,336,735,41,['fiction']
38069,zora neale hurston literary biography,"['robert hemenway', 'alice walker']",4.11,0252008073,9780252008078,eng,408,100,6,['biography autobiography']
38107,case closed lee harvey oswald assassination jfk,['gerald posner'],3.96,1400034620,9781400034628,eng,640,1139,104,['history']
38153,orlando furioso part two,"['ludovico ariosto', 'barbara reynolds']",4.24,014044310X,9780140443103,eng,800,124,13,"['literary criticism', 'literary criticism']"
38154,orlando furioso,"['ludovico ariosto', 'guido waldman']",4.0,0192836773,9780192836779,eng,656,2238,61,['fiction']
38155,people tragedy russian revolution 1891 1924,['orlando figes'],4.3,014024364X,9780140243642,eng,1024,2713,208,['history']
38175,south beach diet delicious doctor designed foolproof plan fast healthy weight loss,['arthur agatston'],3.44,1579546463,9781579546465,en-US,310,530,18,['health fitness']
38198,book merlyn unpublished conclusion future king,['white'],3.96,0292707185,9780292707184,eng,137,104,20,"['arthurian romances', 'fiction']"
38215,lovingkindness revolutionary art happiness,"['sharon salzberg', 'jon kabat', 'zinn']",4.26,1590301870,9781590301876,eng,256,4072,139,['self help']
38338,,"['noam chomsky', 'greg ruggiero', 'marili margomenou', 'miguel mora', 'natalie levisalles', 'manifesto', 'hartford courant', 'david barsamian', 'radio b92', 'elise fried', 'peter kreysler', 'gionarle del popolo', 'michael albert']",3.73,1583224890,9781583224892,eng,140,2981,167,['political science']
38379,ring ring,"['suzuki', 'robert rohmer', 'glynne walley']",3.82,1932234411,9781932234411,eng,282,10691,674,['fiction']
38400,win nuclear war pentagon secret war plans,"['michio kaku', 'daniel axelrod']",3.91,0896083217,9780896083219,en-US,374,1,0,['technology engineering']
38412,fermat enigma epic quest solve world greatest mathematical problem,['simon singh'],4.24,0385493622,9780385493628,eng,315,18495,638,['mathematics']
38414,science book,"['peter tallack', 'simon singh']",4.05,1841882542,9781841882543,eng,528,23,1,['science']
38424,kristy great idea baby sitters club graphic novels,"['raina telgemeier', 'ann martin']",4.17,1417699671,9781417699674,eng,186,17654,649,['juvenile fiction']
38426,actor sixteen simple steps understanding art acting,['robert benedetti'],3.7,0205359213,9780205359219,en-US,131,10,0,['performing arts']
38458,nobody knows name,['james baldwin'],4.35,0679744738,9780679744733,eng,242,2061,132,['biography autobiography']
38461,tell long train gone,['james baldwin'],4.25,0375701893,9780375701894,eng,496,2013,127,['fiction']
38466,wrapped rainbows life zora neale hurston,['valerie boyd'],4.31,0743253299,9780743253291,eng,528,863,91,['biography autobiography']
38471,amen corner,['james baldwin'],3.9,0375701885,9780375701887,eng,112,427,31,['drama']
38473,blues mister charlie,['james baldwin'],4.12,0679761780,9780679761785,eng,144,1131,74,['fiction']
38476,every tongue got confess negro folk tales gulf states,"['zora neale hurston', 'carla kaplan', 'john edgar wideman']",3.98,0060934549,9780060934545,eng,320,312,46,['literary criticism']
38496,factotum,['charles bukowski'],3.96,006113127X,9780061131271,en-US,208,395,56,['fiction']
38504,get alone times makes sense,['charles bukowski'],4.25,0876856830,9780876856833,eng,320,11737,503,['fiction']
38511,wakefields sweet valley sweet valley high magna editions,"['francine pascal', 'kate william']",3.91,0553292781,9780553292787,eng,346,1404,73,['juvenile fiction']
38514,alone crowd sweet valley high,"['francine pascal', 'kate william']",3.45,0553280872,9780553280876,eng,136,675,27,['juvenile fiction']
38517,wakefield legacy untold story sweet valley high magna editions,"['francine pascal', 'kate william']",3.94,0553297945,9780553297942,eng,345,784,31,['juvenile fiction']
38524,spunk bite writer guide punchier engaging language style,['arthur plotnik'],3.91,0375721150,9780375721151,eng,263,662,84,['language arts disciplines']
38528,cookies bite size life lessons,"['amy krouse rosenthal', 'jane dyer']",4.19,006058081X,9780060580810,en-US,40,1123,182,['juvenile fiction']
38529,bite argeneau,['lynsay sands'],4.27,0060774126,9780060774127,eng,384,17644,451,['fiction']
38530,aftershock sweet valley high super edition,"['francine pascal', 'kate william']",3.72,0553492365,9780553492361,eng,227,282,7,['juvenile fiction']
38539,control freak svh senior year,['francine pascal'],3.36,0553493841,9780553493849,eng,192,124,1,['juvenile fiction']
38547,mosquito bite,"['alexandra siy', 'dennis kunkel']",3.51,157091592X,9781570915925,eng,32,69,19,['juvenile nonfiction']
38568,quick bite argeneau,['lynsay sands'],3.91,0060773758,9780060773755,eng,360,34478,1330,['fiction']
38572,last bite,['nancy verde barr'],3.42,1565124952,9781565124950,eng,308,363,66,['cooking']
38593,last wish sweet valley high,['francine pascal'],3.92,0553507354,9780553507355,eng,231,2,0,['sweet valley imaginary place']
38609,wait ship come swim meet bite sized inspirations help achieve dreams,['john mason'],3.22,1562920588,9781562920586,eng,160,9,2,['religion']
38647,little princess,"['tania zamorsky', 'frances hodgson burnett', 'lucy corvino', 'arthur pober']",4.16,1402712758,9781402712753,eng,160,3717,79,['juvenile fiction']
38686,alice wonderland hunting snark,"['lewis carroll', 'donald gray']",4.06,0393958043,9780393958041,eng,416,1387,86,['juvenile fiction']
38700,rabbit hole,"['david lindsay', 'abaire']",4.06,1559362901,9781559362900,eng,157,6515,180,['drama']
38705,stanley yelnats survival guide camp green lake holes,['louis sachar'],3.62,0747563659,9780747563655,eng,96,470,36,['adventure stories american']
38708,boy girl bathroom,['louis sachar'],3.98,0007178638,9780007178636,en-GB,208,174,15,['boys']
38709,holes holes,['louis sachar'],3.95,0439244196,9780439244190,eng,233,844072,16773,['blind']
38724,betty friedan making feminine mystique american left cold war modern feminism,['daniel horowitz'],3.59,1558492763,9781558492769,eng,384,58,6,['political science']
38735,james herriot treasury children warm joyful tales author creatures great small,"['james herriot', 'ruth brown', 'peter barrett']",4.44,0312085125,9780312085124,eng,260,9772,227,['juvenile nonfiction']
38736,james herriot dog stories,"['james herriot', 'victor ambrus']",4.4,0312364520,9780312364526,eng,464,5558,208,['pets']
38743,things bright beautiful creatures great small,['james herriot'],4.31,0312330863,9780312330866,eng,378,60280,719,['biography autobiography']
38747,roughing,"['mark twain', 'henry wonham']",3.9,0743436504,9780743436502,eng,560,5659,478,['fiction']
38755,portable arthur miller,"['arthur miller', 'harold clurman', 'christopher bigsby']",4.19,0142437557,9780142437551,eng,575,228,6,['drama']
38761,incident vichy,['arthur miller'],3.93,0140481931,9780140481938,eng,80,640,51,['drama']
38762,crucible text criticism,"['arthur miller', 'gerald weales', 'henry steele commager', 'penelope curtis', 'stephen fender', 'henry hewes', 'harold hobson', 'albert hunt', 'aldous huxley', 'walter kerr', 'deodat lawson', 'david levin', 'joseph mccarthy', 'richard rovere', 'jean', 'paul sartre', 'budd schulberg', 'jean selz', 'george bernard shaw', 'joseph shipley', 'bernard stambler', 'mark twain', 'brooks atkinson', 'robert warshow', 'william wiegand', 'marcel aym', 'lee baxandall', 'eric bentley', 'herbert blau', 'robert calef', 'whittaker chambers', 'john hale']",3.57,0140247726,9780140247725,eng,484,101,8,['drama']
38773,portable thomas jefferson,"['thomas jefferson', 'merrill peterson']",4.05,0140150803,9780140150803,eng,589,166,5,['biography autobiography']
38775,autobiography thomas jefferson,['thomas jefferson'],3.86,0486442896,9780486442891,eng,112,598,31,['history']
38786,juan rulfo mexico,"['juan rulfo', 'carlos fuentes', 'margo glantz', 'jorge alberto lozoya', 'eduardo rivero', 'ctor jim nez', 'billeter']",4.46,158834097X,9781588340979,eng,223,40,3,['photography']
38792,xico juan rulfo fotogr,"['juan rulfo', 'carlos fuentes', 'margo glantz', 'jorge alberto lozoya', 'eduardo rivero', 'ctor jim nez', 'erika billeter']",4.46,8477827788,9788477827726,spa,224,13,1,['mexico']
38826,quito 1599 city colony transition,"['kris lane', 'lyman johnson']",3.59,082632357X,9780826323576,eng,312,21,2,['history']
38835,olive farm memoir life love olive oil south france,['carol drinkwater'],3.81,0142001309,9780142001301,eng,336,3184,166,['biography autobiography']
38838,olives life lore noble fruit,['mort rosenblum'],3.92,1899791388,9781899791385,en-US,320,108,15,['olive']
38860,convergence culture old new media collide,['henry jenkins'],3.84,0814742815,9780814742815,en-GB,308,2869,123,['psychology']
38913,follow heart,"['susanna tamaro', 'john cullen']",3.57,0385316577,9780385316576,eng,208,3170,209,['fiction']
38924,dirty little secrets marisela morales dirty,['julie leto'],3.58,1416501622,9781416501626,eng,352,440,51,['fiction']
38925,dirty little secrets,['joy king'],4.16,031235407X,9780312354077,eng,256,302,30,['fiction']
38986,let hair,"['jane mason', 'sarah hines stephens']",3.83,043962939X,9780439629393,eng,144,446,13,['juvenile fiction']
38989,betrayal chasing yesterday,['robin wasserman'],3.97,0439933412,9780439933414,en-US,209,1431,106,['juvenile fiction']
39022,saint ignatius loyola pilgrim years 1491 1538,['james brodrick'],4.1,0898706831,9780898706833,eng,350,10,1,['biography autobiography']
39034,dancing grave,"['gelsey kirkland', 'greg lawrence']",3.79,051509465X,9780515094657,eng,363,1555,134,['ballet dancers']
39068,perfect girls starving daughters frightening new normalcy hating body,['courtney martin'],3.78,0743287967,9780743287968,en-US,352,1107,129,['psychology']
39093,making fittest dna ultimate forensic record evolution,"['sean carroll', 'jamie carroll', 'leanne olds']",4.07,0393061639,9780393061635,eng,304,2532,103,['science']
39099,courtesan dark queen saga,['susan carroll'],3.9,0345437977,9780345437976,eng,560,2186,102,['fiction']
39103,mozart giovanni dover opera libretto series,"['wolfgang amadeus mozart', 'lorenzo ponte', 'ellen bleiler']",3.93,0486249441,9780486249445,eng,128,50,2,['music']
39191,quina follar,['charles bukowski'],3.97,8433920448,9788433920447,spa,190,834,79,['fiction']
39286,hide seek angels life barrie,['lisa chaney'],3.88,0099453231,9780099453239,eng,448,63,10,['authors scottish']
39303,bitten vampire huntress,['banks'],4.23,0312324081,9780312324087,en-US,435,2422,62,['fiction']
39304,forsaken vampire huntress,['banks'],4.35,0312352352,9780312352356,eng,448,1860,38,['fiction']
39305,minion vampire huntress,['banks'],3.44,0312987013,9780312987015,eng,286,5437,485,['fiction']
39306,awakening vampire huntress,['banks'],3.99,0312987021,9780312987022,eng,300,3140,134,['fiction']
39309,damned vampire huntress,['banks'],4.28,0312934432,9780312934439,eng,492,1975,39,['fiction']
39315,katie big move junior gymnasts,"['teddy slater', 'wayne alfano']",3.91,0590859986,9780590859981,eng,77,11,0,['gymnastics']
39317,amanda unlucky day junior gymnasts,"['teddy slater', 'wayne alfano']",3.5,0590959883,9780590959889,eng,78,6,1,['juvenile fiction']
39346,stake blood coven vampire,['mari mancusi'],3.98,0425212106,9780425212103,eng,288,5397,191,['juvenile fiction']
39361,paws dying dog lover mystery,['susan conant'],3.89,0425144305,9780425144305,eng,197,424,20,['fiction']
39363,new leash death dog lover mystery,['susan conant'],3.79,0425146227,9780425146224,eng,180,1081,69,['fiction']
39394,villa mysteries nic costa,['david hewson'],3.61,1405000473,9781405000475,eng,364,14,3,['detective mystery stories']
39396,key deed,['lynsay sands'],4.03,084394482X,9780843944822,eng,313,2073,86,['fiction']
39403,love blind,['lynsay sands'],4.0,0843955007,9780843955002,eng,342,3333,198,['fiction']
39441,challengers unknown stolen moments borrowed time,"['howard chaykin', 'michelle madsen']",2.86,1401209416,9781401209414,eng,144,43,7,['comics graphic novels']
39501,burglar thought bogart bernie rhodenbarr,['lawrence block'],3.89,0060872799,9780060872793,en-US,400,2079,97,['fiction']
39503,hit parade john keller,['lawrence block'],3.86,0060840889,9780060840884,eng,295,99,11,['fiction']
39510,burglar traded ted williams bernie rhodenbarr,['lawrence block'],3.89,0060731443,9780060731441,eng,384,2130,96,['fiction']
39539,feast food celebrate life,['nigella lawson'],4.14,1401301363,9781401301361,eng,480,7023,87,['cooking']
39622,untamed one wild wulfs london,['ronda thompson'],4.02,0312935749,9780312935740,eng,320,911,43,['fiction']
39662,different seasons,['stephen king'],4.35,0751514624,9780751514629,eng,560,121420,1914,['castle rock imaginary place']
39763,mystical poems rumi first selection poems 200,"['rumi', 'arberry']",4.32,0226731510,9780226731513,eng,208,112,8,['poetry']
39836,happy time,['paramahansa yogananda'],4.36,1565892151,9781565892156,eng,167,294,19,['religion']
39889,grey eminence,['aldous huxley'],4.14,0099477823,9780099477822,en-US,320,178,15,['diplomats']
39970,dreadful future blossom culp blossom culp,['richard peck'],3.79,0141310944,9780141310947,eng,192,552,37,['juvenile fiction']
